Date,META,AMAT,VIX,AvgVIX,zscore
2023-10-24,310.1163635253906,132.07925415039062,18.969999313354492,18.428999996185304,-0.21785640855840754
2023-10-25,297.1977844238281,127.38943481445312,20.190000534057617,18.527500057220458,-0.23605256668355232
2023-10-26,286.1048278808594,128.10415649414062,20.68000030517578,18.694500064849855,-0.32344655573930314
2023-10-27,294.4195556640625,128.5545196533203,21.270000457763672,18.882000064849855,-0.2728652219327454
2023-10-30,300.3033752441406,128.2902069091797,19.75,18.989000034332275,-0.22824783874089355
2023-10-31,298.9241638183594,129.58258056640625,18.139999389648438,18.90699996948242,-0.25732944815253744
2023-11-01,309.4218444824219,132.4611358642578,16.8700008392334,18.82150001525879,-0.22843074338386427
2023-11-02,308.4494323730469,135.6138153076172,15.65999984741211,18.680000019073486,-0.28286079566322425
2023-11-03,312.1504211425781,136.82786560058594,14.90999984741211,18.55299997329712,-0.2756875661780751
2023-11-06,313.3410339355469,137.4250946044922,14.890000343322754,18.412499952316285,-0.276507942650631
2023-11-07,316.33758544921875,138.7762451171875,14.8100004196167,18.301499938964845,-0.27627262711744616
2023-11-08,317.2900695800781,141.2141876220703,14.449999809265137,18.219499921798707,-0.3065969412449901
2023-11-09,318.0540466308594,140.17636108398438,15.289999961853027,18.149499893188477,-0.2856150813809023
2023-11-10,326.2100524902344,147.529296875,14.170000076293945,17.891999912261962,-0.34060324518599017
2023-11-13,326.6268310546875,146.6089630126953,14.760000228881836,17.76949996948242,-0.32379645721454275
2023-11-14,333.69134521484375,150.8582000732422,14.15999984741211,17.5835000038147,-0.3393433503219789
2023-11-15,330.119384765625,152.12124633789062,14.180000305175781,17.33150005340576,-0.3831179474491778
2023-11-16,331.587890625,151.5729522705078,14.319999694824219,16.97750005722046,-0.3646819342287697
2023-11-17,332.4312438964844,145.4830322265625,13.800000190734863,16.58200011253357,-0.2666862195767689
2023-11-20,337.3228759765625,149.37979125976562,13.40999984741211,16.234000062942506,-0.29189791285268174
2023-11-21,334.3561706542969,146.12924194335938,13.350000381469727,15.953000116348267,-0.2631788647670604
