Date,KO,PEP,VIX,AvgVIX,zscore
2020-12-09,45.569026947021484,123.76417541503906,22.270000457763672,22.146500205993654,0.22460206591712154
2020-12-10,45.32976531982422,122.89765930175781,22.520000457763672,22.100000190734864,0.232505045563296
2020-12-11,45.586116790771484,123.15252685546875,23.309999465942383,21.998000144958496,0.31582161641413065
2020-12-14,45.517765045166016,122.5239028930664,24.719999313354492,22.079000091552736,0.37000932636261513
2020-12-15,46.004798889160156,122.9826431274414,22.889999389648438,22.101000022888183,0.5317711881581281
2020-12-16,45.338321685791016,123.08457946777344,22.5,22.09050006866455,0.21097341821417662
2020-12-17,45.517765045166016,123.78115844726562,21.93000030517578,21.995000076293945,0.19868212487671497
2020-12-18,45.91936111450195,124.8175277709961,21.56999969482422,21.91800003051758,0.24238668176275754
2020-12-21,45.124698638916016,123.5177993774414,25.15999984741211,21.99099998474121,0.0535666877657794
2020-12-22,45.08197021484375,122.34552001953125,24.229999542236328,22.069499969482422,0.1936380569870538
2020-12-23,45.355411529541016,122.67678833007812,23.309999465942383,22.15299997329712,0.27441315777670633
2020-12-24,45.66301345825195,123.22897338867188,21.530000686645508,22.167000007629394,0.3408144188052514
2020-12-28,46.27824783325195,124.80058288574219,21.700000762939453,22.210000038146973,0.4099599167930964
2020-12-29,46.25261306762695,125.2337875366211,23.079999923706055,22.335500049591065,0.33912219730712767
2020-12-30,46.517486572265625,125.140380859375,22.770000457763672,22.435500049591063,0.47382269177660746
2020-12-31,46.85927963256836,125.98136901855469,22.75,22.514500045776366,0.5166132395569157
2021-01-04,45.08197021484375,122.55786895751953,26.969999313354492,22.798999977111816,0.1647011004848328
2021-01-05,44.58638381958008,122.92314147949219,25.34000015258789,23.026499938964843,-0.11328800037652621
2021-01-06,43.167964935302734,121.4195327758789,25.06999969482422,23.214999961853028,-0.5615593432512002
2021-01-07,42.6894416809082,121.02874755859375,22.3700008392334,23.299499988555908,-0.7286624377580071
2021-01-08,43.64645767211914,122.48140716552734,21.559999465942383,23.263999938964844,-0.4859201502311665
2021-01-11,42.8945198059082,120.70597076416016,24.079999923706055,23.34199991226196,-0.5902407378642146
2021-01-12,42.81761932373047,120.145263671875,23.329999923706055,23.342999935150146,-0.5492447302935409
2021-01-13,42.8603515625,121.1307144165039,22.209999084472656,23.217499923706054,-0.6638550610631571
2021-01-14,42.0656852722168,120.42562103271484,23.25,23.235499954223634,-0.9337081913437442
2021-01-15,41.6128044128418,120.11129760742188,24.34000015258789,23.32749996185303,-1.0994226994231897
2021-01-19,41.45047378540039,120.68046569824219,23.239999771118164,23.392999935150147,-1.2517354922766308
2021-01-20,41.595733642578125,120.06035614013672,21.579999923706055,23.39349994659424,-1.1003418035672436
2021-01-21,41.82643508911133,118.59919738769531,21.31999969482422,23.201499938964844,-0.7949925887882283
2021-01-22,41.43337631225586,117.73271179199219,21.90999984741211,23.085499954223632,-0.8579159874136486
2021-01-25,41.681175231933594,119.0833969116211,23.190000534057617,23.079500007629395,-0.9278657104322408
2021-01-26,42.11696243286133,120.4596176147461,23.020000457763672,23.153999996185302,-0.9147282558274624
2021-01-27,41.467559814453125,117.26549530029297,37.209999084472656,23.929499912261964,-0.7785068305121708
2021-01-28,41.99732971191406,118.24241638183594,30.209999084472656,24.285999870300294,-0.6676783070552194
2021-01-29,41.14284896850586,116.01670837402344,33.09000015258789,24.801999855041505,-0.7578601123346961
2021-02-01,41.42483901977539,116.36499786376953,30.239999771118164,25.176499843597412,-0.6754678838353999
2021-02-02,41.83498001098633,117.5543212890625,25.559999465942383,25.105999851226805,-0.648671641930001
2021-02-03,41.672630310058594,117.24847412109375,22.90999984741211,24.984499835968016,-0.6817542016340928
2021-02-04,41.877708435058594,118.65866088867188,21.770000457763672,24.81949987411499,-0.7794848069457534
2021-02-05,42.4245719909668,119.74602508544922,20.8700008392334,24.74449987411499,-0.6758349758226123
2021-02-08,42.655277252197266,119.2702865600586,21.239999771118164,24.72849988937378,-0.504767992437421
2021-02-09,42.46729278564453,118.59070587158203,21.6299991607666,24.605999851226805,-0.4987261734573187
2021-02-10,42.3818244934082,116.97661590576172,21.989999771118164,24.538999843597413,-0.31813025499625314
2021-02-11,42.9799690246582,114.65746307373047,21.25,24.49099988937378,0.2733427592936802
2021-02-12,43.31321334838867,113.72301483154297,19.969999313354492,24.326999855041503,0.5541368022822812
2021-02-16,42.95433807373047,114.15629577636719,21.459999084472656,24.18299980163574,0.3298343954368341
2021-02-17,42.83472442626953,114.22422790527344,21.5,24.095999813079835,0.2654962100272972
2021-02-18,43.38157272338867,114.9972915649414,22.489999771118164,24.14149980545044,0.4119689955739849
2021-02-19,42.81761932373047,112.56770324707031,22.049999237060547,24.177999782562257,0.4833553782014976
2021-02-22,43.2619514465332,112.12596893310547,23.450000762939453,24.254999828338622,0.7481618508538569
2021-02-23,43.18505096435547,112.79708862304688,23.110000610351562,24.25099983215332,0.6212958556603592
2021-02-24,43.330299377441406,112.21092987060547,21.34000015258789,24.16699981689453,0.7680577715234479
2021-02-25,42.868892669677734,110.4354476928711,28.889999389648438,23.75099983215332,0.7975304364878258
2021-02-26,41.86061096191406,109.74736022949219,27.950000762939453,23.63799991607666,0.4269918961274473
2021-03-01,42.638187408447266,110.9621353149414,23.350000381469727,23.15099992752075,0.6195205796961784
2021-03-02,42.80907440185547,111.34443664550781,24.100000381469727,22.84399995803833,0.6461160178968046
2021-03-03,42.70653533935547,109.70487213134766,26.670000076293945,22.89949998855591,0.822322435174174
2021-03-04,42.67236328125,110.3154296875,28.56999969482422,23.182499980926515,0.7233853487800931
2021-03-05,43.39865493774414,113.91183471679688,24.65999984741211,23.326999950408936,0.5677512602900832
2021-03-08,44.124969482421875,113.14115905761719,25.469999313354492,23.55699987411499,1.0072332257710792
2021-03-09,43.458473205566406,113.24391174316406,24.030000686645508,23.69649991989136,0.6863154286529336
2021-03-10,43.95406723022461,114.38279724121094,22.559999465942383,23.742999935150145,0.7593352484276532
2021-03-11,43.4755744934082,114.07451629638672,21.90999984741211,23.738999938964845,0.5810032850089301
2021-03-12,43.389404296875,113.92037200927734,20.690000534057617,23.710999965667725,0.5623280388915016
2021-03-15,43.966670989990234,113.91183471679688,20.030000686645508,23.714000034332276,0.8293176006787494
2021-03-16,44.130374908447266,114.75099182128906,19.790000915527344,23.63050012588501,0.7903492017410239
2021-03-17,44.14759826660156,114.41702270507812,19.229999542236328,23.517000102996825,0.8437906386714016
2021-03-18,43.570350646972656,113.48367309570312,21.579999923706055,23.47150011062622,0.7051615276790704
