Date,XLU,TXN,VIX,AvgVIX,zscore
2021-07-28,28.723012924194336,163.0028076171875,18.309999465942383,17.478000164031982,0.21209988720402484
2021-07-29,28.800931930541992,165.60247802734375,17.700000762939453,17.57150020599365,0.1436469121981716
2021-07-30,28.558504104614258,166.2916259765625,18.239999771118164,17.709500217437743,-0.08575112358688913
2021-08-02,28.7792911529541,166.37887573242188,19.459999084472656,17.929000186920167,0.08714007059694256
2021-08-03,28.943788528442383,165.17501831054688,18.040000915527344,18.00900020599365,0.2799020178532181
2021-08-04,28.900503158569336,167.8270263671875,17.969999313354492,18.097500133514405,0.11148609139244134
2021-08-05,29.21651840209961,168.5074462890625,17.280000686645508,18.01150016784668,0.33094885051819795
2021-08-06,29.199203491210938,168.33297729492188,16.149999618530273,18.010000133514403,0.3258383089966567
2021-08-09,29.190549850463867,166.14334106445312,16.719999313354492,18.03750009536743,0.4292449735566512
2021-08-10,29.220848083496094,165.44541931152344,16.790000915527344,18.021000099182128,0.48874850752096116
2021-08-11,29.493576049804688,165.31459045410156,16.170000076293945,18.013000106811525,0.7143383699968214
2021-08-12,29.523880004882812,163.89263916015625,15.59000015258789,17.942000102996825,0.8103368384458671
2021-08-13,29.73166847229004,164.61668395996094,15.449999809265137,17.79200005531311,0.9406965673075909
2021-08-16,29.913496017456055,165.6199188232422,16.1200008392334,17.47300009727478,1.0361391977731185
2021-08-17,29.930810928344727,162.5404815673828,17.90999984741211,17.382000112533568,1.2052432477429353
2021-08-18,29.779296875,160.34205627441406,21.56999969482422,17.565000104904176,1.1943782306320805
2021-08-19,29.900501251220703,161.42376708984375,21.670000076293945,17.76400008201599,1.237186312914098
2021-08-20,30.272798538208008,161.36273193359375,18.559999465942383,17.832000017166138,1.5392112274535528
2021-08-23,29.88318634033203,163.8751678466797,17.149999618530273,17.81050000190735,1.0997346527168579
2021-08-24,29.688383102416992,163.84902954101562,17.219999313354492,17.703499937057494,0.9446280915701519
2021-08-25,29.744659423828125,164.08453369140625,16.790000915527344,17.627500009536742,0.9779479179348556
2021-08-26,29.67106819152832,163.97984313964844,18.84000015258789,17.684499979019165,0.9241316232238597
2021-08-27,29.66241455078125,166.20440673828125,16.389999389648438,17.591999959945678,0.8050671834101059
2021-08-30,29.705692291259766,166.99827575683594,16.190000534057617,17.428500032424928,0.7998083441667583
2021-08-31,29.67106819152832,166.54461669921875,16.479999542236328,17.350499963760377,0.7948696893837841
2021-09-01,30.0606746673584,164.3113555908203,16.110000610351562,17.25750002861023,1.2202715480917208
2021-09-02,30.333406448364258,165.236083984375,16.40999984741211,17.21399998664856,1.3926654803587506
2021-09-03,30.082321166992188,165.6460723876953,16.40999984741211,17.22699999809265,1.1703849977046468
