Date,AMAT,UPS,VIX,AvgVIX,zscore
2023-03-21,117.32495880126953,159.54539489746094,21.3799991607666,22.027500057220458,0.004120505046121783
2023-03-22,115.82429504394531,158.47772216796875,22.260000228881836,22.026000022888184,-0.0823710102775671
2023-03-23,119.64418029785156,158.26416015625,22.610000610351562,22.09950008392334,0.042684190509577544
2023-03-24,116.47718048095703,158.930419921875,21.739999771118164,22.10300006866455,-0.045124761578359575
2023-03-27,115.83404541015625,159.9980926513672,20.600000381469727,22.085500049591065,-0.03270554029456808
2023-03-28,113.42713165283203,160.34829711914062,19.969999313354492,22.048999977111816,-0.1045065316219715
2023-03-29,116.78900146484375,163.54278564453125,19.1200008392334,21.976000022888183,0.11529792113985983
2023-03-30,118.99128723144531,163.21820068359375,19.020000457763672,21.947500038146973,0.18085985686279718
2023-03-31,119.69290161132812,165.6952667236328,18.700000762939453,21.958000087738036,0.28547061936306917
2023-04-03,119.1959228515625,165.464599609375,18.549999237060547,21.955000019073488,0.26081504739895817
2023-04-04,117.05210876464844,162.8082275390625,19.0,21.925500011444093,0.10055596157954064
2023-04-05,114.32361602783203,161.77471923828125,19.079999923706055,21.923999977111816,-0.027250893031825468
2023-04-06,111.52692413330078,161.0742950439453,18.399999618530273,21.71349992752075,-0.14660720917551975
2023-04-10,113.52456665039062,162.50929260253906,18.969999313354492,21.42199993133545,-0.031026248298527632
2023-04-11,113.40764617919922,164.37985229492188,19.100000381469727,21.050999927520753,0.025624430113367392
2023-04-12,110.2698745727539,162.15907287597656,19.09000015258789,20.81899995803833,-0.15484491492610056
2023-04-13,110.57195281982422,163.14134216308594,17.799999237060547,20.401999950408936,-0.11253771371072485
2023-04-14,110.01651763916016,164.73858642578125,17.06999969482422,20.10599994659424,-0.07990629299898303
2023-04-17,108.93486022949219,165.09732055664062,16.950000762939453,19.67799997329712,-0.10564043146858089
2023-04-18,108.42814636230469,165.80624389648438,16.829999923706055,19.311999988555907,-0.1001472610064359
2023-04-19,107.52188110351562,167.4376678466797,16.459999084472656,19.06599998474121,-0.07852871790576664
2023-04-20,111.46846008300781,166.5408172607422,17.170000076293945,18.811499977111815,0.028734622176994642
2023-04-21,110.56220245361328,166.7372589111328,16.770000457763672,18.51949996948242,0.003795280836219459
2023-04-24,110.70838928222656,167.28392028808594,16.889999389648438,18.276999950408936,0.026582796066152593
2023-04-25,107.78500366210938,150.57687377929688,18.760000228881836,18.18499994277954,-0.6164875317630594
2023-04-26,107.49266815185547,147.3994598388672,18.84000015258789,18.12849998474121,-0.7296797967001646
2023-04-27,108.82768249511719,151.8324737548828,17.030000686645508,18.023999977111817,-0.5397229408222239
2023-04-28,110.14320373535156,153.5834503173828,15.779999732971191,17.86199994087219,-0.4374585857381407
2023-05-01,110.06523895263672,155.62489318847656,16.079999923706055,17.73099989891052,-0.3739175925164986
2023-05-02,109.29541015625,151.90081787109375,17.780000686645508,17.692499971389772,-0.5213446358393654
2023-05-03,110.39654541015625,150.1840057373047,18.34000015258789,17.659499979019166,-0.539000481347392
2023-05-04,109.5780029296875,148.01446533203125,20.09000015258789,17.709999990463256,-0.6376736295268796
2023-05-05,113.0958023071289,150.10711669921875,17.190000534057617,17.649500036239623,-0.44823073582709255
2023-05-08,112.79373168945312,148.95404052734375,16.979999542236328,17.550000047683717,-0.49607952034600655
2023-05-09,110.93250274658203,147.77529907226562,17.709999084472656,17.480499982833862,-0.5986328792843125
2023-05-10,112.4624252319336,146.54534912109375,16.940000534057617,17.37300000190735,-0.5856770234857265
2023-05-11,112.51112365722656,145.40077209472656,16.93000030517578,17.32950005531311,-0.6211303201544529
2023-05-12,113.12503814697266,145.30592346191406,17.030000686645508,17.327500104904175,-0.6029957899419817
2023-05-15,118.01683044433594,145.6077423095703,17.1200008392334,17.33600010871887,-0.4241825936266766
2023-05-16,117.83167266845703,143.67608642578125,17.989999771118164,17.39400010108948,-0.49325291758404705
2023-05-17,122.4896011352539,147.77223205566406,16.8700008392334,17.414500188827514,-0.19941283580128474
2023-05-18,126.60181427001953,147.4962921142578,16.049999237060547,17.358500146865843,-0.06628101355283351
2023-05-19,123.7076644897461,147.4014434814453,16.809999465942383,17.36050009727478,-0.16935672224464224
2023-05-22,123.3178939819336,147.90159606933594,17.209999084472656,17.37650008201599,-0.16659652657099652
2023-05-23,121.31050872802734,146.41836547851562,18.530000686645508,17.365000104904176,-0.28407904306864257
2023-05-24,118.92670440673828,144.63328552246094,20.030000686645508,17.424500131607054,-0.424361082150006
2023-05-25,127.4654312133789,147.66015625,19.139999389648438,17.530000066757204,-0.031124830136397188
2023-05-26,132.92669677734375,147.95335388183594,17.950000762939453,17.638500118255614,0.16708502568570963
2023-05-30,133.42495727539062,146.39247131347656,17.459999084472656,17.707500076293947,0.1336578707288918
2023-05-31,130.23023986816406,144.01242065429688,17.940000534057617,17.71550006866455,-0.05394663090480333
2023-06-01,131.72500610351562,144.72813415527344,15.649999618530273,17.58100004196167,0.020921760602382846
2023-06-02,131.52964782714844,146.72019958496094,14.600000381469727,17.306500053405763,0.07880453098556157
2023-06-05,130.65036010742188,144.74542236328125,14.729999542236328,17.183500003814697,-0.015648368324644862
2023-06-06,130.85552978515625,144.52117919921875,13.960000038146973,17.03250002861023,-0.015834961364015042
2023-06-07,131.90089416503906,147.89297485351562,13.9399995803833,16.84400005340576,0.12968260636035894
2023-06-08,133.0634765625,147.875732421875,13.649999618530273,16.679500007629393,0.16929258907590078
2023-06-09,132.98532104492188,147.0220184326172,13.829999923706055,16.52449998855591,0.1388933304589816
2023-06-12,136.78573608398438,147.89297485351562,15.010000228881836,16.423499965667723,0.2984631104876969
2023-06-13,138.5247344970703,149.09165954589844,14.609999656677246,16.297999906539918,0.39744023440166887
2023-06-14,137.9190216064453,150.80775451660156,13.880000114440918,16.092499923706054,0.43219058880355715
2023-06-15,136.8834228515625,154.360595703125,14.5,15.973999881744385,0.5116809951221303
2023-06-16,135.73057556152344,153.99839782714844,13.539999961853027,15.84849991798401,0.46009639899543747
2023-06-20,135.33006286621094,152.8687286376953,13.880000114440918,15.701999950408936,0.409605696919586
2023-06-21,133.5226287841797,149.7297821044922,13.199999809265137,15.50149998664856,0.24531199689327984
2023-06-22,135.72084045410156,147.7895050048828,12.90999984741211,15.220499944686889,0.2583118675621419
2023-06-23,132.9364776611328,145.98719787597656,13.4399995803833,14.890999889373779,0.10363084019172411
2023-06-26,136.58058166503906,148.97091674804688,14.25,14.646499919891358,0.3263485737090738
2023-06-27,143.1750946044922,150.6266326904297,13.739999771118164,14.435999870300293,0.6079213108383602
2023-06-28,140.71316528320312,151.48036193847656,13.430000305175781,14.23449993133545,0.5505563411771349
2023-06-29,140.90853881835938,151.81668090820312,13.539999961853027,14.01449990272522,0.5682187689156257
2023-06-30,141.21141052246094,154.57618713378906,13.59000015258789,13.9114999294281,0.6682160205118965
2023-07-03,142.12001037597656,158.47401428222656,13.569999694824219,13.859999895095825,0.826075261664689
2023-07-05,138.98391723632812,155.19708251953125,14.180000305175781,13.832499933242797,0.6113969395881447
2023-07-06,137.14720153808594,154.60206604003906,15.4399995803833,13.906499910354615,0.5286295762646905
2023-07-07,136.35586547851562,155.0159912109375,14.829999923706055,13.950999927520751,0.5147172671269853
2023-07-10,137.3230743408203,156.36988830566406,15.069999694824219,14.021999931335449,0.5920634883200673
2023-07-11,134.39215087890625,159.74166870117188,14.84000015258789,14.07249994277954,0.6001923143035356
2023-07-12,135.69151306152344,160.8196258544922,13.539999961853027,13.9989999294281,0.6800621596290813
2023-07-13,139.36492919921875,159.8451385498047,13.609999656677246,13.948999929428101,0.7753682768629306
2023-07-14,139.45285034179688,159.7589111328125,13.34000015258789,13.92199993133545,0.7756084608150027
2023-07-17,142.14930725097656,157.5858154296875,13.479999542236328,13.870999908447265,0.7982698210030649
2023-07-18,141.18209838867188,159.1638946533203,13.300000190734863,13.858999919891357,0.816051872494613
2023-07-19,138.5149688720703,160.41432189941406,13.760000228881836,13.852999925613403,0.7644677562279727
2023-07-20,130.95321655273438,161.20767211914062,13.989999771118164,13.892499923706055,0.5289352767962404
2023-07-21,133.25885009765625,161.51809692382812,13.600000381469727,13.926999950408936,0.618671030282064
2023-07-24,135.16395568847656,162.41494750976562,13.90999984741211,13.950499963760375,0.7135944319935534
2023-07-25,136.8345489501953,159.26734924316406,13.859999656677246,13.930999946594238,0.6691924320223102
2023-07-26,135.81854248046875,159.0086669921875,13.1899995803833,13.903499937057495,0.6256945194850935
2023-07-27,142.77455139160156,160.84544372558594,14.40999984741211,13.952499914169312,0.9256321603951042
2023-07-28,148.43121337890625,162.02688598632812,13.329999923706055,13.941999912261963,1.1594125194656966
