Date,PEP,META,VIX,AvgVIX,zscore
2023-03-30,163.43089294433594,206.22166442871094,19.020000457763672,21.947500038146973,0.8161098062195566
2023-03-31,164.7594757080078,210.28973388671875,18.700000762939453,21.958000087738036,0.9626424893776365
2023-04-03,164.9402313232422,211.41094970703125,18.549999237060547,21.955000019073488,0.9810145187878704
2023-04-04,164.3527374267578,213.048095703125,19.0,21.925500011444093,0.9067532719286322
2023-04-05,165.9705047607422,209.83331298828125,19.079999923706055,21.923999977111816,1.1076817848638554
2023-04-06,166.62124633789062,214.41737365722656,18.399999618530273,21.71349992752075,1.1723149451823114
2023-04-10,165.57286071777344,213.07785034179688,18.969999313354492,21.42199993133545,1.0515330524947732
2023-04-11,165.31979370117188,212.18490600585938,19.100000381469727,21.050999927520753,1.023946887383156
2023-04-12,164.9944610595703,212.33370971679688,19.09000015258789,20.81899995803833,0.9849111709824193
2023-04-13,166.6393280029297,218.63426208496094,17.799999237060547,20.401999950408936,1.1628456400913445
2023-04-14,165.85304260253906,219.76541137695312,17.06999969482422,20.10599994659424,1.0663762955686407
2023-04-17,166.7025909423828,217.1558837890625,16.950000762939453,19.67799997329712,1.1744290957238115
2023-04-18,167.04600524902344,216.1934051513672,16.829999923706055,19.311999988555907,1.2178529933473405
2023-04-19,166.9466094970703,214.02047729492188,16.459999084472656,19.06599998474121,1.212037695487556
2023-04-20,167.49790954589844,211.41094970703125,17.170000076293945,18.811499977111815,1.28468033010195
2023-04-21,167.57020568847656,211.2323455810547,16.770000457763672,18.51949996948242,1.2937558375382012
2023-04-24,167.6515350341797,211.1331329345703,16.889999389648438,18.276999950408936,1.303685134865693
2023-04-25,171.4564666748047,205.93394470214844,18.760000228881836,18.18499994277954,1.7697557632528647
2023-04-26,170.39903259277344,207.76951599121094,18.84000015258789,18.12849998474121,1.6391532698579394
2023-04-27,171.43841552734375,236.7024688720703,17.030000686645508,18.023999977111817,1.682855812054116
2023-04-28,172.52294921875,238.4488067626953,15.779999732971191,17.86199994087219,1.8068088263275128
2023-05-01,173.23692321777344,241.28648376464844,16.079999923706055,17.73099989891052,1.8837600824050198
2023-05-02,173.7520751953125,237.377197265625,17.780000686645508,17.692499971389772,1.9556913525307709
2023-05-03,173.68881225585938,235.18441772460938,18.34000015258789,17.659499979019166,1.9542206846510404
2023-05-04,174.7733612060547,231.70172119140625,20.09000015258789,17.709999990463256,2.092579716975846
2023-05-05,175.57772827148438,230.9674835205078,17.190000534057617,17.649500036239623,2.1901024896656023
