Date,KBE,V,VIX,AvgVIX,zscore
2021-12-06,48.27638244628906,195.85203552246094,27.18000030517578,21.29850015640259,1.5589565092201958
2021-12-07,48.46131134033203,200.38406372070312,21.889999389648438,21.532000160217287,1.4883699452500934
2021-12-08,48.37325668334961,201.94952392578125,19.899999618530273,21.638000106811525,1.4426244956801246
2021-12-09,47.95935821533203,204.26866149902344,21.579999923706055,21.78050012588501,1.3349992614891153
2021-12-10,48.06501770019531,206.2109375,18.690000534057617,21.832000160217284,1.3084610455587267
2021-12-13,46.92900466918945,203.9111328125,20.309999465942383,22.03300008773804,1.1977410000917939
2021-12-14,47.290077209472656,202.90614318847656,21.889999389648438,22.303000068664552,1.2699304256549127
2021-12-15,47.54545211791992,205.1576690673828,19.290000915527344,22.449000072479247,1.2578527856031394
2021-12-16,47.70396041870117,207.14828491210938,20.56999969482422,22.62200002670288,1.237715398943707
2021-12-17,46.59436798095703,204.74212646484375,21.56999969482422,22.821000003814696,1.1329770346081498
2021-12-20,45.725433349609375,201.70791625976562,22.8700008392334,23.069000053405762,1.075463028283699
2021-12-21,47.14409637451172,208.1242218017578,21.010000228881836,23.161000061035157,1.1381930659229393
2021-12-22,47.53422927856445,210.61729431152344,18.6299991607666,23.123500061035156,1.1399157702039406
2021-12-23,47.94209289550781,209.3224334716797,17.959999084472656,23.092500019073487,1.224862412621236
2021-12-27,48.55390167236328,210.29843139648438,17.68000030517578,22.545499992370605,1.290087837135934
2021-12-28,48.57163619995117,210.70425415039062,17.540000915527344,22.27450008392334,1.2839323411867438
2021-12-29,48.62483215332031,210.82022094726562,16.950000762939453,21.762500095367432,1.2889406732940858
2021-12-30,48.39430236816406,210.5303497314453,17.329999923706055,21.073000049591066,1.2627037699247141
2021-12-31,48.37656784057617,209.40945434570312,17.219999313354492,20.536499977111816,1.2840993440139283
2022-01-03,49.334171295166016,213.9704132080078,16.600000381469727,19.832999992370606,1.3215420557703197
2022-01-04,50.66416931152344,214.96572875976562,16.90999984741211,19.319499969482422,1.4873404474693834
2022-01-05,50.282901763916016,212.5885772705078,19.729999542236328,19.211499977111817,1.4843937202670283
2022-01-06,51.99416732788086,212.34701538085938,19.610000610351562,19.19700002670288,1.7301632991344476
2022-01-07,52.56163787841797,209.65103149414062,18.760000228881836,19.05600004196167,1.8674139084856516
2022-01-10,52.56163787841797,204.82913208007812,19.399999618530273,19.091499996185302,1.9701812646701213
2022-01-11,52.871971130371094,207.15792846679688,18.40999984741211,18.99650001525879,1.9641844862936086
2022-01-12,53.01383590698242,208.44309997558594,17.6200008392334,18.78300008773804,1.9567417255053625
2022-01-13,53.23550033569336,207.75704956054688,20.309999465942383,18.834000015258788,2.002531526261016
2022-01-14,53.56357192993164,207.4381561279297,19.190000534057617,18.76500005722046,2.0554581707754105
2022-01-18,52.50843811035156,208.44309997558594,22.790000915527344,18.826000118255614,1.885677679643616
2022-01-19,51.045433044433594,207.44776916503906,23.850000381469727,18.875000095367433,1.7011774756789155
2022-01-20,49.86616516113281,207.12893676757812,25.59000015258789,19.104000091552734,1.5421556314849296
2022-01-21,48.87310028076172,198.99261474609375,28.850000381469727,19.61500015258789,1.575927075021935
2022-01-24,49.38736343383789,195.05001831054688,29.899999618530273,20.212000179290772,1.7322647772318047
2022-01-25,49.493770599365234,195.1949920654297,31.15999984741211,20.886000156402588,1.7441369298226064
2022-01-26,49.165706634521484,198.9346160888672,31.959999084472656,21.607000064849853,1.6183065940318584
2022-01-27,48.1282958984375,199.20516967773438,30.489999771118164,22.28400001525879,1.4666699354013744
2022-01-28,48.39430236816406,220.31910705566406,27.65999984741211,22.800500011444093,1.0540796108210322
2022-01-31,48.79329299926758,218.5507354736328,24.829999923706055,23.18100004196167,1.1478703806768165
2022-02-01,49.53810119628906,224.53221130371094,21.959999084472656,23.448999977111818,1.125116973321642
2022-02-02,49.413970947265625,227.4891357421875,22.09000015258789,23.707999992370606,1.0446431685429598
2022-02-03,49.103633880615234,223.7398223876953,24.350000381469727,23.939000034332274,1.0809143625103022
2022-02-04,49.9814338684082,220.6959686279297,23.219999313354492,24.119499969482423,1.269214453659423
2022-02-07,50.27402877807617,219.5073699951172,22.860000610351562,24.324499988555907,1.3356884220205958
2022-02-08,51.55970764160156,220.2611083984375,21.440000534057617,24.426500034332275,1.5004037365160277
2022-02-09,51.213905334472656,223.09239196777344,19.959999084472656,24.503999996185303,1.391438333901555
2022-02-10,51.116363525390625,218.3449249267578,23.90999984741211,24.818499946594237,1.478903974810182
