Date,KDP,GILD,VIX,AvgVIX,zscore
2024-11-26,31.150924682617188,87.62728118896484,14.100000381469727,16.916000032424925,0.06800440122015157
2024-11-27,31.084135055541992,88.64408874511719,14.100000381469727,16.603500032424925,0.06106962173158957
2024-11-29,31.150924682617188,88.80715942382812,13.510000228881836,16.121000051498413,0.09137846784148282
2024-12-02,31.045970916748047,90.18846130371094,13.34000015258789,15.694000101089477,0.07619175600908461
2024-12-03,30.893320083618164,88.7208251953125,13.300000190734863,15.260000133514405,-0.014771738130939235
2024-12-04,31.122297286987305,87.85749053955078,13.449999809265137,14.908000135421753,0.06095866004744839
2024-12-05,31.465768814086914,89.58414459228516,13.539999961853027,14.77150011062622,0.23441732163876813
2024-12-06,31.217710494995117,88.37549591064453,12.770000457763672,14.650000143051148,0.10990374087548001
2024-12-09,32.05730438232422,86.89824676513672,14.1899995803833,14.612500143051147,0.4210326668425689
2024-12-10,31.980976104736328,88.57693481445312,14.180000305175781,14.573000144958495,0.4233428936715351
2024-12-11,31.732913970947266,88.61530303955078,13.579999923706055,14.51650013923645,0.3235318886630721
2024-12-12,32.257659912109375,88.61530303955078,13.920000076293945,14.511500120162964,0.5362780928810859
2024-12-13,32.00960159301758,88.85713195800781,13.8100004196167,14.486500120162964,0.4404993078413223
2024-12-16,31.59934425354004,89.04093170166016,14.6899995803833,14.414000129699707,0.27781105948025536
2024-12-17,31.523019790649414,89.76641082763672,15.869999885559082,14.428500127792358,0.2612392157344333
2024-12-18,31.03643035888672,87.72537994384766,27.6200008392334,14.992000150680543,0.023528696924278253
2024-12-19,30.91240119934082,88.11229705810547,24.09000015258789,15.338500165939331,-0.01909102996707471
2024-12-20,30.883777618408203,89.54391479492188,18.360000610351562,15.41300015449524,-0.002334633251981507
2024-12-23,30.769287109375,90.34678649902344,16.780000686645508,15.490000200271606,-0.032846833383623854
2024-12-24,30.960102081298828,90.8788070678711,14.270000457763672,15.473500204086303,0.05505435324650841
2024-12-26,30.826536178588867,91.32376861572266,14.729999542236328,15.505000162124634,0.009718066234030672
2024-12-27,30.788372039794922,91.03357696533203,15.949999809265137,15.597500133514405,-0.011503571900618967
2024-12-30,30.49260139465332,89.00222778320312,17.399999618530273,15.792000102996827,-0.17165919096177681
2024-12-31,30.64525604248047,89.3504638671875,17.350000381469727,15.992500114440919,-0.10287010871922818
2025-01-02,30.301786422729492,88.87648010253906,17.93000030517578,16.224000120162962,-0.25151187794656515
2025-01-03,30.31139373779297,88.42184448242188,16.1299991607666,16.358000087738038,-0.2566234056332713
2025-01-06,29.86931610107422,88.24773406982422,16.040000915527344,16.483000135421754,-0.4393028696584039
2025-01-07,29.48489761352539,87.6673355102539,17.81999969482422,16.73550009727478,-0.6066545562791827
2025-01-08,29.907756805419922,86.2260513305664,17.700000762939453,16.911000156402586,-0.4637686660547486
2025-01-10,29.19658088684082,86.94185638427734,19.540000915527344,17.179000186920167,-0.737918118009507
2025-01-13,29.581003189086914,86.99989318847656,19.190000534057617,17.459500217437743,-0.5809131716979519
2025-01-14,29.926979064941406,88.0252456665039,18.709999084472656,17.69900016784668,-0.4203323670100658
2025-01-15,29.76359748840332,89.3601303100586,16.1200008392334,17.814500188827516,-0.46012684650498664
2025-01-16,30.0615234375,88.65399169921875,16.600000381469727,17.910000228881835,-0.35332861696416795
2025-01-17,30.38827896118164,88.83777618408203,15.970000267028809,17.915000247955323,-0.21721220925359197
2025-01-21,30.47477149963379,89.92117309570312,15.0600004196167,17.287000226974488,-0.16068307756765052
2025-01-22,30.272951126098633,89.99855041503906,15.100000381469727,16.837500238418578,-0.24097362906417172
2025-01-23,29.84048080444336,89.88247680664062,15.020000457763672,16.670500230789184,-0.4186082851077943
2025-01-24,29.93658447265625,90.02757263183594,14.850000381469727,16.574000215530397,-0.37677082566932063
2025-01-27,30.59009552001953,92.2330322265625,17.899999618530273,16.755500173568727,-0.06812833962105713
2025-01-28,30.119186401367188,90.7820816040039,16.40999984741211,16.839500188827515,-0.28779180573511254
2025-01-29,30.618928909301758,92.46519470214844,16.559999465942383,16.870000171661378,-0.051839231166653704
2025-01-30,30.984130859375,93.7807388305664,15.84000015258789,16.792000198364256,0.12228520781141729
2025-01-31,30.849578857421875,94.02256774902344,16.43000030517578,16.74600019454956,0.0725249552305041
2025-02-03,31.27243995666504,95.16400146484375,18.6200008392334,16.780500221252442,0.26657674610368076
2025-02-04,30.0615234375,94.78673553466797,17.209999084472656,16.834500217437743,-0.23183543339174192
2025-02-05,29.91736602783203,96.3924789428711,15.770000457763672,16.821000194549562,-0.25847004747606517
2025-02-06,29.792430877685547,94.83511352539062,15.5,16.70500020980835,-0.33997444298037083
2025-02-07,29.830873489379883,92.9004898071289,16.540000915527344,16.647000217437743,-0.3627147767946292
2025-02-10,29.696327209472656,92.35879516601562,15.8100004196167,16.46050019264221,-0.4279947619826374
2025-02-11,30.33061408996582,92.99722290039062,16.020000457763672,16.302000188827513,-0.15819007606444035
2025-02-12,30.436330795288086,99.9328384399414,15.890000343322754,16.16100025177002,0.022068870902459858
2025-02-13,30.628541946411133,102.49620056152344,15.100000381469727,16.110000228881837,0.1507781511593142
2025-02-14,30.4171085357666,100.67767333984375,14.770000457763672,16.018500232696532,0.02903125461000794
2025-02-18,31.185945510864258,101.80941772460938,15.350000381469727,15.98750023841858,0.3631590764694428
2025-02-19,31.503087997436523,104.1309585571289,15.270000457763672,15.998000240325927,0.5377282819131461
2025-02-20,31.849069595336914,106.43315887451172,15.65999984741211,16.026000213623046,0.7236064967465993
2025-02-21,32.714012145996094,106.35577392578125,18.209999084472656,16.185500144958496,1.0727445718504014
2025-02-24,32.7908935546875,107.40047454833984,18.979999542236328,16.392000102996825,1.12461049570487
2025-02-25,33.578948974609375,107.88412475585938,19.43000030517578,16.4685001373291,1.4536908766464027
2025-02-26,32.42569351196289,106.84910583496094,19.100000381469727,16.603000164031982,0.9656255846226581
2025-02-27,32.30076217651367,108.3290786743164,21.1299991607666,16.831500148773195,0.9442941539606765
2025-02-28,32.21426773071289,110.57324981689453,19.6299991607666,17.021000099182128,0.9536852865009481
2025-03-03,32.80050277709961,112.19833374023438,22.780000686645508,17.338500118255617,1.2235546853162407
2025-03-04,32.29115295410156,110.98918914794922,23.510000228881836,17.583000087738036,0.9930966340233235
2025-03-05,32.00283432006836,111.66631317138672,21.93000030517578,17.819000148773192,0.8896186743153708
2025-03-06,32.223876953125,112.24669647216797,24.8700008392334,18.27400016784668,0.990733066274768
2025-03-07,32.04127502441406,113.57191467285156,23.3700008392334,18.66750020980835,0.9429546381101491
2025-03-10,31.27243995666504,113.37843322753906,27.860000610351562,19.23350019454956,0.6274151181584693
2025-03-11,31.94517707824707,110.68932342529297,26.920000076293945,19.78900017738342,0.8468881393347878
